,total_sqft,bath,price,bhk
8608,1108.0,2.0,60.0,3
8610,1157.0,2.0,75.0,3
8611,1751.0,3.0,115.0,3
8615,1600.0,4.0,120.0,3
8616,1500.0,3.0,135.0,3
8617,1080.0,2.0,60.0,3
8618,1920.0,3.0,134.0,3
8619,1550.0,3.0,96.0,3
8620,1588.0,2.0,90.0,3
8622,1719.0,3.0,135.0,3
8623,1660.0,3.0,104.0,3
8624,1595.0,3.0,96.0,3
8626,1060.0,2.0,58.3,3
8628,2280.0,4.0,125.0,3
8632,2700.0,3.0,200.0,3
8633,2289.0,3.0,178.0,3
8634,1698.0,3.0,125.0,3
8635,2051.0,3.0,180.0,3
8636,1885.0,3.0,125.0,3
8638,2312.0,3.0,156.0,3
8639,1639.5,3.0,92.63,3
8641,3425.0,3.0,320.0,3
8642,1335.0,2.0,73.43,3
8643,1460.0,2.0,90.0,3
8645,1350.0,2.0,85.0,3
8646,1453.0,2.0,73.0,3
8647,1168.0,2.0,68.0,3
8648,1776.0,3.0,124.0,3
8650,1650.0,3.0,95.0,3
8652,1448.0,4.0,118.0,3
8654,1633.0,3.0,110.0,3
8655,2215.0,4.0,162.0,3
8657,1500.0,2.0,120.0,3
8658,1150.0,3.0,80.0,3
8659,1575.0,2.0,110.0,3
8661,1200.0,3.0,74.52,3
8662,1850.0,3.0,110.0,3
8663,1330.0,2.0,68.0,3
8665,1400.0,2.0,78.0,3
8667,1100.0,2.0,72.0,3
8668,1200.0,3.0,68.0,3
8676,3520.0,5.0,240.0,3
8678,1776.0,3.0,150.0,3
8680,1100.0,3.0,58.0,3
8681,1065.0,3.0,72.0,3
8682,1814.0,3.0,129.0,3
8683,1610.0,2.0,112.0,3
8685,3200.0,4.0,140.0,3
8686,1250.0,2.0,77.13,3
8693,1450.0,3.0,79.0,3
8694,1530.0,2.0,89.0,3
8697,1450.0,2.0,78.0,3
8699,1980.0,4.0,180.0,3
8702,2145.0,3.0,170.0,3
8703,1449.0,3.0,110.0,3
8704,1700.0,3.0,90.0,3
8705,1920.0,3.0,150.0,3
8707,1314.0,2.0,70.44,3
8708,1200.0,3.0,110.0,3
8709,1513.0,3.0,103.0,3
8710,1400.0,3.0,75.0,3
8712,1261.0,2.0,80.0,3
8714,1590.0,2.0,135.0,3
8715,1750.0,3.0,105.0,3
8717,1200.0,2.0,66.0,3
8718,1560.0,3.0,90.0,3
8719,3758.0,3.0,300.0,3
8721,1960.0,3.0,165.0,3
8722,2100.0,3.0,130.0,3
8725,1075.0,2.0,57.0,3
8728,1718.0,3.0,90.2,3
8730,1685.0,3.0,90.0,3
8731,1610.0,2.0,115.0,3
8738,1885.0,3.0,135.0,3
8739,1820.0,3.0,95.0,3
8741,1445.0,2.0,89.56,3
8743,2600.0,3.0,160.0,3
8745,1350.0,3.0,80.99,3
8746,1980.0,4.0,166.0,3
8747,1660.0,3.0,128.0,3
8748,1495.0,3.0,90.0,3
8752,1650.0,3.0,100.0,3
8755,1635.0,3.0,85.0,3
8757,1724.0,3.0,146.0,3
8759,1787.0,3.0,120.0,3
8760,1692.0,3.0,108.0,3
8764,1800.0,3.0,128.0,3
8769,1482.0,2.0,83.73,3
8770,1630.0,2.0,130.0,3
8771,1355.0,2.0,75.0,3
8774,1756.0,3.0,110.0,3
8778,1745.0,3.0,140.0,3
8779,2035.0,3.0,142.0,3
8780,2275.0,4.0,187.0,3
8781,1419.0,3.0,85.0,3
8782,1884.0,4.0,117.0,3
8783,1500.0,2.0,108.0,3
8784,1305.0,2.0,77.0,3
8785,1245.0,3.0,66.0,3
8786,1145.0,2.0,60.0,3
8788,1724.0,3.0,128.0,3
8791,1200.0,2.0,66.0,3
8792,1950.0,4.0,120.0,3
8793,1756.0,3.0,125.0,3
8795,1804.0,3.0,155.0,3
8796,1750.0,3.0,120.0,3
8797,1684.0,3.0,120.0,3
8799,1500.0,5.0,95.0,3
8804,2150.0,3.0,170.0,3
8805,1300.0,2.0,69.0,3
8806,1875.0,2.0,110.0,3
8807,1260.0,2.0,82.0,3
8808,2000.0,3.0,105.0,3
8809,2200.0,2.0,190.0,3
8811,1507.0,3.0,80.0,3
8812,1200.0,3.0,70.0,3
8813,2162.03,4.0,129.0,3
8814,1465.0,2.0,75.0,3
8815,1800.0,3.0,95.0,3
8816,1650.0,3.0,150.0,3
8817,1827.0,3.0,97.0,3
8818,1930.0,4.0,122.0,3
8819,1021.0,3.0,59.0,3
8821,1520.0,3.0,125.0,3
8822,2710.0,3.0,177.0,3
8823,1200.0,2.0,110.0,3
8828,1400.0,3.0,98.0,3
8832,1396.0,3.0,74.0,3
8833,1610.0,2.0,119.0,3
8834,1310.0,2.0,85.0,3
8837,1893.0,4.0,95.0,3
8843,1241.0,2.0,68.0,3
8845,1747.0,3.0,110.0,3
8848,1830.0,2.0,113.0,3
8849,1252.0,2.0,65.0,3
8850,1755.0,3.0,117.0,3
8854,1785.0,3.0,165.0,3
8855,1930.0,4.0,120.0,3
8856,1920.0,3.0,122.0,3
8857,1615.0,3.0,97.0,3
8858,1991.0,4.0,100.0,3
8859,1801.0,3.0,115.0,3
8861,1806.0,6.0,116.0,3
8862,2144.0,3.0,140.0,3
8868,1625.0,3.0,92.0,3
8869,2200.0,4.0,150.0,3
8870,1607.0,2.0,112.0,3
8871,1690.0,2.0,116.0,3
8873,1630.0,3.0,110.0,3
8876,2955.0,3.0,235.0,3
8878,1270.0,2.0,95.25,3
8879,1353.0,2.0,110.0,3
8880,1250.0,2.0,70.0,3
8881,1157.0,2.0,69.0,3
8882,1573.0,3.0,115.0,3
8883,1400.0,2.0,78.0,3
8884,1500.0,3.0,88.0,3
8885,1790.0,3.0,105.0,3
8887,1600.0,3.0,100.0,3
8888,1450.0,2.0,73.0,3
8889,1837.0,2.0,95.0,3
8892,1600.0,3.0,120.0,3
8893,1715.0,3.0,120.0,3
8896,1660.0,3.0,104.0,3
8897,1100.0,2.0,76.3,3
8901,1625.0,3.0,95.0,3
8902,1615.0,3.0,150.0,3
8903,1891.0,3.0,110.0,3
8909,1820.0,3.0,95.5,3
8911,1615.0,3.0,96.9,3
8913,1400.0,3.0,74.0,3
8916,1427.0,2.0,85.0,3
8917,1420.0,2.0,95.0,3
8918,2153.0,4.0,120.0,3
8919,2135.0,3.0,170.0,3
8923,1623.29,2.0,105.0,3
8924,3000.0,4.0,240.0,3
8927,2257.0,3.0,155.0,3
8928,1837.0,3.0,110.0,3
8930,1715.0,3.0,115.0,3
8931,5480.0,4.0,400.0,3
8933,5656.0,5.0,499.0,3
8936,1390.0,2.0,69.49,3
8939,2500.0,3.0,138.0,3
8940,1680.0,2.0,92.0,3
8941,1400.0,2.0,86.0,3
8942,1625.0,3.0,150.0,3
8944,1520.0,2.0,80.0,3
8945,1762.0,3.0,109.0,3
8947,1515.0,3.0,80.5,3
8951,2051.0,3.0,170.0,3
8952,1470.0,2.0,99.0,3
8954,1270.0,2.0,73.0,3
8956,2505.0,3.0,165.0,3
8958,1705.0,2.0,86.96,3
8959,1410.5,2.0,70.385,3
8960,1715.0,3.0,105.0,3
8961,1846.0,3.0,120.0,3
8962,1965.0,4.0,125.0,3
8963,1894.0,4.0,114.0,3
8964,1950.0,3.0,131.0,3
8965,1650.0,3.0,135.0,3
8966,1443.0,2.0,70.0,3
8967,1750.0,3.0,100.0,3
8968,1738.0,3.0,110.0,3
8969,1857.0,4.0,155.0,3
8970,1852.0,3.0,125.0,3
8972,1876.0,3.0,150.0,3
8973,1720.0,3.0,95.0,3
8974,1893.0,3.0,130.0,3
8976,1938.0,3.0,105.0,3
8977,1832.0,3.0,160.0,3
8978,1423.0,2.0,85.0,3
8980,1843.0,3.0,96.2,3
8981,1916.0,2.0,150.0,3
8982,1500.0,3.0,100.0,3
8985,1430.0,2.0,102.0,3
8986,1660.0,3.0,125.0,3
8988,1470.0,2.0,75.0,3
8990,1660.0,2.0,116.0,3
8992,1650.0,3.0,140.0,3
8993,1636.0,3.0,88.0,3
8994,2087.01,4.0,160.0,3
8996,1482.0,3.0,110.0,3
8997,1938.0,3.0,113.0,3
9002,2321.0,4.0,157.0,3
9007,2072.0,3.0,108.0,3
9010,1676.0,3.0,92.13,3
9013,2400.0,3.0,185.0,3
9014,1200.0,2.0,66.0,3
9015,1435.0,2.0,115.0,3
9017,1150.0,3.0,65.0,3
9018,1442.0,3.0,80.0,3
9019,1500.0,2.0,75.0,3
9020,1432.0,3.0,79.0,3
9021,2100.0,3.0,150.0,3
9022,925.0,2.0,49.82,3
9024,1500.0,3.0,90.0,3
9025,1745.0,3.0,130.0,3
9026,1655.0,3.0,113.0,3
9028,1575.0,4.0,100.0,3
9029,1920.0,3.0,130.0,3
9030,1082.0,2.0,55.0,3
9039,2089.0,3.0,148.0,3
9041,1170.0,3.0,80.0,3
9042,1694.0,3.0,125.0,3
9043,1612.0,3.0,98.38,3
9045,1770.0,3.0,99.0,3
9046,1800.0,3.0,130.0,3
9047,1221.0,3.0,65.0,3
9049,1850.0,4.0,121.0,3
9050,2160.0,3.0,170.0,3
9051,1594.0,3.0,140.0,3
9052,1200.0,2.0,66.0,3
9053,1570.0,2.0,95.0,3
9054,2250.0,3.0,180.0,3
9056,1575.0,3.0,94.5,3
9057,1255.0,3.0,90.0,3
9058,2140.0,3.0,139.0,3
9059,1584.0,3.0,101.0,3
9061,1585.0,2.0,79.0,3
9062,1200.0,3.0,75.0,3
9063,1740.0,2.0,137.0,3
9065,1583.0,3.0,95.23,3
9066,1573.0,3.0,100.0,3
9067,1650.0,3.0,125.0,3
9069,1735.0,3.0,97.0,3
9073,1600.0,3.0,105.0,3
9074,1655.0,3.0,95.0,3
9075,1830.0,3.0,121.0,3
9076,1430.0,3.0,85.0,3
9077,1989.0,4.0,155.0,3
9078,1426.0,3.0,85.0,3
9079,1200.0,2.0,66.0,3
9080,1910.0,4.0,150.0,3
9081,1950.0,3.0,132.0,3
9082,1724.0,3.0,125.0,3
9083,1400.0,2.0,68.0,3
9084,1200.0,3.0,67.75,3
9085,1600.0,3.0,85.0,3
9087,2180.0,4.0,180.0,3
9088,1600.0,3.0,102.0,3
9089,2086.0,3.0,160.0,3
9092,2503.0,3.0,138.0,3
9094,1717.0,3.0,125.0,3
9098,1660.0,3.0,110.0,3
9099,1850.0,3.0,110.0,3
9100,1200.0,3.0,75.0,3
9102,1691.0,3.0,119.0,3
9104,980.0,2.0,60.0,3
9105,1535.0,3.0,90.0,3
9108,2206.0,4.0,180.0,3
9110,1622.0,3.0,95.0,3
9111,1719.0,3.0,95.0,3
9113,1691.0,3.0,100.0,3
9114,1659.0,3.0,135.0,3
9116,1354.0,3.0,85.86,3
9118,1740.0,3.0,150.0,3
9119,1710.0,3.0,110.0,3
9120,1662.0,3.0,155.0,3
9123,1810.0,3.0,97.83,3
9124,1500.0,3.0,85.0,3
9126,1485.0,2.0,90.0,3
9128,1360.0,2.0,73.0,3
9130,1510.0,2.0,110.0,3
9131,1457.0,2.0,105.0,3
9132,1408.0,3.0,80.0,3
9133,2038.5,3.0,122.0,3
9135,1720.0,3.0,128.0,3
9136,1350.0,1.0,120.0,3
9137,1500.0,3.0,90.0,3
9141,1945.0,3.0,135.0,3
9142,1348.0,2.0,80.5,3
9143,1855.0,3.0,135.0,3
9144,1650.0,3.0,115.0,3
9145,1936.0,3.0,131.0,3
9147,2100.0,3.0,190.0,3
9148,1650.0,2.0,130.0,3
9149,1500.0,2.0,82.0,3
9150,1600.0,2.0,140.0,3
9151,1596.0,3.0,118.0,3
9154,1984.0,4.0,148.0,3
9155,1720.0,3.0,100.0,3
9156,1790.0,3.0,120.0,3
9159,1564.0,3.0,103.0,3
9161,1369.0,2.0,72.0,3
9162,1500.0,3.0,90.0,3
9164,1881.0,3.0,115.0,3
9169,1910.0,3.0,131.0,3
9172,1200.0,3.0,65.0,3
9173,1830.0,3.0,95.0,3
9175,1876.0,3.0,160.0,3
9176,1639.0,3.0,107.0,3
9183,1350.0,3.0,80.99,3
9184,1760.0,3.0,139.0,3
9185,1200.0,3.0,110.0,3
9187,1724.0,3.0,140.0,3
9191,2265.0,3.0,159.0,3
9192,1850.0,3.0,98.0,3
9196,1420.0,3.0,90.0,3
9197,1700.0,3.0,111.0,3
9198,2099.0,3.0,134.0,3
9200,3500.0,3.0,275.0,3
9201,1480.0,2.0,75.0,3
9202,1500.0,2.0,78.0,3
9204,1470.0,2.0,85.0,3
9206,1615.0,2.0,150.0,3
9208,2395.0,4.0,150.0,3
9210,2215.0,4.0,152.0,3
9211,1667.0,3.0,130.0,3
9212,1730.0,3.0,125.0,3
9215,1490.0,3.0,85.0,3
9216,1703.0,3.0,120.0,3
9221,1226.0,2.0,60.0,3
9223,1919.0,3.0,117.0,3
9225,1405.0,2.0,85.0,3
9227,1810.0,3.0,112.0,3
9229,1805.0,3.0,134.0,3
9230,1527.0,3.0,142.0,3
9231,1675.0,3.0,92.13,3
9233,1715.0,3.0,112.0,3
9235,2732.0,4.0,204.0,4
9236,2785.0,5.0,295.0,4
9237,2800.0,5.0,380.0,4
9238,2475.0,4.0,186.0,4
9239,3210.0,2.0,192.0,4
9240,5700.0,5.0,650.0,4
9241,3203.5,2.0,224.5,4
9242,1200.0,4.0,155.0,4
9243,2894.0,4.0,245.0,4
9245,5611.5,4.0,477.0,4
9247,4200.0,4.0,420.0,4
9249,1736.0,6.0,190.0,4
9250,2850.0,4.0,428.0,4
9252,1200.0,2.0,95.0,4
9253,2900.0,3.0,300.0,4
9258,1200.0,4.0,165.0,4
9259,2650.0,4.0,198.0,4
9260,3122.0,6.0,230.0,4
9261,3252.0,5.0,335.0,4
9262,1500.0,4.0,230.0,4
9263,2483.0,5.0,212.0,4
9264,3252.0,4.0,230.0,4
9265,1200.0,4.0,175.0,4
9266,1200.0,2.0,125.0,4
9268,3309.0,4.0,325.0,4
9269,1500.0,4.0,220.0,4
9271,3600.0,4.0,400.0,4
9273,1200.0,3.0,165.0,4
9276,3000.0,5.0,275.0,4
9277,5230.0,6.0,465.0,4
9279,1780.0,4.0,175.0,4
9280,2000.0,4.0,300.0,4
9281,4144.0,4.0,315.0,4
9282,2230.0,4.0,225.0,4
9283,3000.0,5.0,260.0,4
9285,4104.0,4.0,360.0,4
9287,2500.0,5.0,325.0,4
9288,3385.0,5.0,260.0,4
9289,2200.0,4.0,200.0,4
9290,4046.0,4.0,445.0,4
9291,2400.0,4.0,375.0,4
9294,1200.0,3.0,85.0,4
9295,3205.0,5.0,500.0,4
9296,4300.0,5.0,550.0,4
9299,2181.0,3.0,152.0,4
9300,1200.0,4.0,90.0,4
9301,4624.5,2.0,453.0,4
9303,2830.0,3.0,195.0,4
9304,3670.0,4.0,300.0,4
9305,1950.0,4.0,130.0,4
9306,1200.0,3.0,95.0,4
9307,5500.0,4.0,600.0,4
9309,1500.0,4.0,180.0,4
9310,2470.0,5.0,247.0,4
9311,2825.0,4.0,250.0,4
9312,4348.5,2.0,304.0,4
9313,3260.0,4.0,240.0,4
9314,3500.0,5.0,425.0,4
9315,3206.0,5.0,270.0,4
9316,2268.0,3.0,163.0,4
9317,3900.0,4.0,410.0,4
9319,1200.0,4.0,135.0,4
9320,6136.0,4.0,560.0,4
9321,3205.0,5.0,380.0,4
9322,2400.0,4.0,200.0,4
9324,1200.0,4.0,120.0,4
9325,3335.0,5.0,300.0,4
9326,2689.0,6.0,220.0,4
9327,5000.0,4.0,400.0,4
9330,4800.0,4.0,525.0,4
9331,3000.0,5.0,250.0,4
9333,3024.0,5.0,248.0,4
9335,2750.0,4.0,220.0,4
9336,3596.0,5.0,290.0,4
9337,3100.0,4.0,465.0,4
9338,3356.0,4.0,251.0,4
9340,3467.86,6.0,249.0,4
9341,4346.0,5.0,500.0,4
9343,3600.0,4.0,300.0,4
9344,3500.0,3.0,450.0,4
9346,1600.0,3.0,172.0,4
9347,2000.0,3.0,166.0,4
9348,1200.0,4.0,105.0,4
9349,2400.0,3.0,200.0,4
9350,2790.0,5.0,198.0,4
9353,3516.0,4.0,540.0,4
9354,3850.0,6.0,195.0,4
9356,1200.0,5.0,110.0,4
9358,2483.0,5.0,215.0,4
9359,1550.0,4.0,130.0,4
9360,4111.0,4.0,310.0,4
9362,3430.0,6.0,228.5,4
9363,2100.0,4.0,155.0,4
9365,3900.0,4.0,300.0,4
9366,3715.0,6.0,224.5,4
9367,4624.5,4.0,314.5,4
9368,2200.0,4.0,235.0,4
9369,2422.0,4.0,160.0,4
9370,2400.0,3.0,142.0,4
9371,2028.0,4.0,162.0,4
9372,4000.0,4.0,330.0,4
9373,2817.5,2.0,204.0,4
9374,1200.0,2.0,150.0,4
9375,2774.0,4.0,207.0,4
9376,2800.0,4.0,240.0,4
9378,2690.0,4.0,191.0,4
9379,1900.0,2.0,170.0,4
9380,3606.0,4.0,312.0,4
9381,3630.0,6.0,195.0,4
9382,2790.0,4.0,198.0,4
9384,3675.0,4.0,367.0,4
9385,1800.0,3.0,220.0,4
9386,1632.0,3.0,145.0,4
9387,3012.0,6.0,250.0,4
9388,1200.0,4.0,130.0,4
9389,2690.0,4.0,199.0,4
9390,1204.0,4.0,125.0,4
9391,3450.0,4.0,294.0,4
9392,1200.0,4.0,83.0,4
9394,1320.0,2.0,110.0,4
9395,3500.0,6.0,225.0,4
9397,1500.0,2.0,93.0,4
9400,3122.0,6.0,235.0,4
9402,1200.0,4.0,120.0,4
9403,4750.0,5.0,600.0,4
9404,2400.0,5.0,350.0,4
9405,1700.0,4.0,152.0,4
9406,2519.0,5.0,185.0,4
9407,1450.0,3.0,132.0,4
9409,2000.0,4.0,139.0,4
9411,3012.0,6.0,268.0,4
9413,2400.0,5.0,329.0,4
9415,1350.0,4.0,200.0,4
9416,3067.0,4.0,230.0,4
9418,3526.0,4.0,492.0,4
9419,4000.0,4.0,520.0,4
9421,3715.0,6.0,200.5,4
9423,1200.0,4.0,169.0,4
9424,4800.0,3.0,302.0,4
9425,3245.0,4.0,250.0,4
9426,3122.0,6.0,245.0,4
9427,3000.0,4.0,200.0,4
9428,3750.0,3.0,550.0,4
9429,4800.0,5.0,629.0,4
9431,2400.0,4.0,240.0,4
9432,1920.0,4.0,200.0,4
9433,1200.0,4.0,145.0,4
9434,3500.0,4.0,350.0,4
9435,4850.0,6.0,385.0,4
9437,3750.0,6.0,290.0,4
9438,1800.0,4.0,145.0,4
9439,3526.0,4.0,558.0,4
9440,3400.0,3.0,210.0,4
9442,2650.0,4.0,240.0,4
9443,3250.0,4.0,230.0,4
9444,3181.0,2.0,260.5,4
9445,2503.0,4.0,188.0,4
9446,2524.0,5.0,190.0,4
9448,3600.0,4.0,365.0,4
9450,1400.0,3.0,91.15,4
9451,1500.0,5.0,230.0,4
9452,3539.5,2.0,424.5,4
9455,3000.0,4.0,240.0,4
9456,2400.0,3.0,370.0,4
9457,3067.0,4.0,230.0,4
9458,30000.0,4.0,2100.0,4
9460,4460.0,5.0,650.0,4
9461,3024.0,5.0,350.0,4
9463,3161.0,4.0,214.0,4
9465,1200.0,4.0,195.0,4
9466,2200.0,4.0,195.0,4
9467,1500.0,5.0,220.0,4
9469,5000.0,5.0,395.0,4
9470,3067.0,4.0,310.0,4
9471,1200.0,3.0,188.0,4
9473,1670.0,3.0,135.0,4
9474,1200.0,4.0,120.0,4
9476,4235.0,4.0,365.0,4
9480,3400.0,5.0,240.0,4
9481,3596.0,5.0,282.0,4
9482,4772.0,6.0,510.0,4
9484,3500.0,4.0,300.0,4
9485,2400.0,5.0,253.0,4
9486,3960.0,5.0,386.0,4
9487,5400.0,4.0,725.0,4
9488,3600.0,3.0,410.0,4
9489,1650.0,3.0,220.0,4
9490,4051.0,4.0,345.0,4
9491,3250.0,4.0,230.0,4
9492,3181.0,4.0,260.5,4
9495,3000.0,4.0,342.0,4
9496,3640.0,4.0,275.0,4
9497,4190.0,4.0,380.0,4
9498,2268.0,3.0,146.0,4
9500,4346.0,4.0,450.0,4
9502,3385.0,4.0,260.0,4
9503,2912.5,6.0,125.5,4
9504,4200.0,4.0,325.0,4
9509,1451.5,4.0,121.0,4
9511,3016.0,4.0,230.0,4
9512,1200.0,3.0,95.0,4
9513,1584.0,3.0,145.0,4
9514,4000.0,5.0,600.0,4
9515,1575.0,5.0,158.0,4
9517,3530.0,4.0,290.0,4
9518,3436.0,6.0,475.0,4
9519,3950.0,4.0,450.0,4
9520,1270.0,2.0,175.0,4
9522,3595.0,6.0,360.0,4
9523,3100.0,5.0,385.0,4
9524,1200.0,4.0,150.0,4
9525,3200.0,3.0,190.0,4
9526,3185.0,2.0,175.0,4
9529,1200.0,4.0,110.0,4
9530,3122.0,5.0,225.0,4
9534,2912.0,6.0,210.0,4
9535,1350.0,4.0,145.0,4
9536,4800.0,4.0,700.0,4
9538,1410.0,4.0,160.0,4
9540,2940.0,6.0,280.0,4
9541,2600.0,4.0,260.0,4
9543,1200.0,4.0,125.0,4
9544,3785.0,6.0,280.0,4
9545,3500.0,4.0,245.0,4
9546,2990.0,4.0,324.0,4
9547,3800.0,5.0,300.0,4
9549,3262.0,4.0,260.0,4
9550,2690.0,4.0,191.0,4
9551,4303.5,2.0,226.0,4
9552,3000.0,4.0,330.0,4
9553,1500.0,4.0,110.0,4
9556,1200.0,6.0,70.0,4
9557,3895.0,4.0,405.0,4
9558,4818.0,4.0,390.0,4
9559,1896.0,3.0,125.0,4
9560,3416.5,6.0,143.0,4
9561,3216.0,4.0,226.0,4
9562,2483.0,5.0,230.0,4
9563,3198.0,4.0,250.0,4
9565,2425.0,4.0,173.0,4
9566,3436.0,6.0,500.0,4
9567,2000.0,4.0,320.0,4
9572,1200.0,4.0,170.0,4
9573,1200.0,4.0,140.0,4
9575,1500.0,4.0,200.0,4
9576,6600.0,4.0,986.0,4
9577,1600.0,3.0,165.0,4
9578,3004.0,4.0,285.0,4
9579,3900.0,5.0,360.0,4
9580,2062.0,3.0,140.0,4
9582,1260.0,4.0,150.0,4
9583,7500.0,4.0,900.0,4
9584,2885.0,3.0,185.0,4
9588,4104.0,4.0,360.0,4
9589,5000.0,4.0,375.0,4
9590,3000.0,4.0,306.0,4
9592,3400.0,4.0,530.0,4
9593,4500.0,5.0,400.0,4
9595,3445.0,5.0,270.0,4
9596,1200.0,4.0,130.0,4
9598,3730.0,6.0,450.0,4
9599,4827.0,4.0,400.0,4
9600,3000.0,5.0,270.0,4
9601,3811.0,3.0,475.0,4
9603,3600.0,4.0,260.0,4
9604,3100.0,4.0,310.0,4
9605,3252.0,4.0,280.0,4
9609,2790.0,4.0,198.0,4
9611,2503.0,6.0,325.0,4
9612,1280.0,4.0,115.0,4
9613,2592.0,4.0,250.0,4
9614,2600.0,4.0,260.0,4
9615,1200.0,5.0,92.0,4
9616,3960.0,5.0,386.0,4
9617,1200.0,4.0,175.0,4
9618,2775.0,3.0,165.0,4
9621,4000.0,4.0,650.0,4
9622,3216.0,5.0,300.0,4
9624,1600.0,4.0,112.0,4
9625,4960.0,4.0,400.0,4
9626,2462.0,6.0,150.0,4
9627,3179.0,5.0,351.0,4
9628,2928.0,4.0,198.0,4
9629,3800.0,4.0,600.0,4
9630,3900.0,4.0,333.0,4
9632,1200.0,3.0,135.0,4
9635,2062.0,3.0,150.0,4
9637,2882.0,5.0,204.0,4
9638,4640.0,4.0,600.0,4
9639,1680.0,3.0,135.0,4
9640,2422.0,3.0,150.0,4
9642,2072.5,2.0,111.0,4
9643,1200.0,2.0,170.0,4
9644,3754.0,6.0,430.0,4
9645,1750.0,3.0,215.0,4
9646,2658.0,5.0,187.0,4
9647,2300.0,4.0,200.0,4
9648,3100.0,4.0,350.0,4
9649,1632.0,3.0,128.0,4
9650,5985.0,4.0,775.0,4
9651,3600.0,4.0,450.0,4
9652,2461.0,6.0,353.0,4
9656,4830.0,5.0,390.0,4
9657,2790.0,4.0,198.0,4
9658,2383.0,5.0,215.0,4
9659,1200.0,4.0,110.0,4
9660,3080.0,2.0,285.0,4
9661,1200.0,2.0,130.0,4
9662,3400.0,6.0,420.0,4
9663,2689.0,6.0,245.0,4
9664,1250.0,3.0,175.0,4
9668,3122.0,6.0,237.0,4
9669,1376.0,4.0,156.0,4
9672,2100.0,4.0,180.0,4
9673,3895.0,4.0,495.0,4
9674,2774.0,4.0,208.0,4
9675,2631.0,3.0,200.0,4
9676,2792.0,4.0,220.0,4
9677,1200.0,4.0,90.0,4
9679,2675.0,4.0,290.0,4
9681,3500.0,5.0,450.0,4
9682,3200.0,4.0,224.0,4
9683,3563.0,6.0,310.0,4
9684,3300.0,5.0,318.0,4
9685,1200.0,3.0,110.0,4
9687,1500.0,4.0,240.0,4
9688,3895.0,2.0,451.0,4
9689,1548.3,4.0,129.0,4
9690,2302.0,4.0,300.0,4
9692,2500.0,4.0,200.0,4
9693,2700.0,4.0,260.0,4
9695,2396.0,4.0,325.0,4
9697,1750.0,2.0,225.0,4
9698,3785.0,5.0,280.0,4
9702,4400.0,5.0,525.0,4
9706,1554.3,4.0,131.0,4
9707,3405.1,6.0,400.0,4
9708,2403.0,5.0,360.0,4
9709,2790.0,5.0,204.0,4
9710,2010.0,3.0,125.0,4
9711,2400.0,5.0,390.0,4
9712,2400.0,5.0,190.0,4
9713,2774.0,4.0,208.0,4
9715,1800.0,4.0,180.0,4
9721,5000.0,4.0,465.0,4
9722,4100.0,3.0,300.0,4
9723,2648.0,5.0,251.5,4
9724,4334.0,2.0,338.0,4
9727,3900.0,5.0,550.0,4
9728,3317.5,5.0,268.5,4
9729,2420.0,4.0,190.0,4
9730,1800.0,2.0,280.0,4
9732,2100.0,4.0,150.0,4
9733,3730.0,4.0,370.0,4
9735,1550.0,4.0,120.0,4
9736,1200.0,4.0,160.0,4
9737,1660.4,4.0,211.0,4
9739,2100.0,3.0,125.0,4
9741,2849.0,5.0,250.0,4
9742,2245.0,4.0,154.0,4
9743,3131.0,4.0,349.0,4
9744,1200.0,4.0,179.0,4
9745,4000.0,4.0,380.0,4
9747,3260.0,5.0,388.0,4
9749,3436.0,5.0,341.0,4
9752,2400.0,4.0,358.0,4
9755,1200.0,3.0,120.0,4
9758,7000.0,4.0,550.0,4
9759,3300.0,4.0,329.0,4
9760,1200.0,4.0,95.0,4
9762,2502.0,4.0,180.0,4
9763,1200.0,3.0,87.0,4
9764,3900.0,5.0,310.0,4
9765,2690.0,4.0,185.0,4
9766,1800.0,5.0,250.0,4
9767,3200.0,4.0,280.0,4
9769,3425.0,5.0,250.0,4
9770,1500.0,4.0,192.0,4
9771,1200.0,4.0,130.0,4
9773,1355.0,3.0,135.0,4
9774,4856.0,5.0,410.0,4
9775,4003.0,6.0,525.0,4
9777,1200.0,4.0,85.0,4
9778,2500.0,5.0,350.0,4
9779,1500.0,5.0,233.0,4
9780,4100.0,4.0,550.0,4
9781,1200.0,4.0,86.0,4
9782,3170.0,5.0,230.0,4
9783,3463.0,6.0,310.0,4
9784,2790.0,5.0,198.0,4
9785,2400.0,4.0,350.0,4
9786,1350.0,4.0,140.0,4
9787,2403.0,4.0,270.0,4
9788,4062.5,2.0,341.0,4
9789,4111.0,4.0,370.0,4
9791,4800.0,5.0,550.0,4
9792,2710.0,6.0,142.0,4
9793,1200.0,3.0,180.0,4
9794,2679.0,5.0,280.0,4
9795,3090.0,4.0,325.0,4
9796,2600.0,4.0,175.0,4
9798,1310.0,3.0,95.0,4
9799,1200.0,4.0,165.0,4
9801,1800.0,4.0,178.0,4
9802,1200.0,4.0,140.0,4
9803,1200.0,3.0,160.0,4
9804,5924.0,4.0,625.0,4
9806,1800.0,4.0,145.0,4
9807,6136.0,4.0,550.0,4
9808,3000.0,4.0,240.0,4
9809,2100.0,6.0,252.0,4
9810,2400.0,4.0,250.0,4
9813,1200.0,4.0,140.0,4
9814,2990.0,4.0,240.0,4
9815,4003.0,6.0,300.0,4
